class_name,source_folder,original_filename,original_path,augmentation_type,output_filename,output_path,parameters_json,original_height,original_width,output_height,output_width
google,google_docs_pdfs_png,Ernest_Hemingway.png,google_docs_pdfs_png/Ernest_Hemingway.png,bit_depth_reduction,Ernest_Hemingway__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Ernest_Hemingway__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",221,219,221,219
google,google_docs_pdfs_png,Ethics.png,google_docs_pdfs_png/Ethics.png,gaussian_noise,Ethics__gaussian_noise.png,augmented_images/google/gaussian_noise/Ethics__gaussian_noise.png,"{""sigma"": 5.1451}",210,209,210,209
google,google_docs_pdfs_png,Ethics.png,google_docs_pdfs_png/Ethics.png,jpeg_compression,Ethics__jpeg_compression.png,augmented_images/google/jpeg_compression/Ethics__jpeg_compression.png,"{""jpeg_quality"": 28}",210,209,210,209
google,google_docs_pdfs_png,Ethics.png,google_docs_pdfs_png/Ethics.png,dpi_downsampling,Ethics__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Ethics__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [105, 104]}",210,209,210,209
google,google_docs_pdfs_png,Ethics.png,google_docs_pdfs_png/Ethics.png,random_crop,Ethics__random_crop.png,augmented_images/google/random_crop/Ethics__random_crop.png,"{""top_crop_pct"": 0.0166, ""bottom_crop_pct"": 0.0279, ""left_crop_pct"": 0.0291, ""right_crop_pct"": 0.0154, ""cropped_size"": [201, 200]}",210,209,210,209
google,google_docs_pdfs_png,Ethics.png,google_docs_pdfs_png/Ethics.png,bit_depth_reduction,Ethics__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Ethics__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",210,209,210,209
google,google_docs_pdfs_png,Ethiopia.png,google_docs_pdfs_png/Ethiopia.png,gaussian_noise,Ethiopia__gaussian_noise.png,augmented_images/google/gaussian_noise/Ethiopia__gaussian_noise.png,"{""sigma"": 15.996}",246,244,246,244
google,google_docs_pdfs_png,Ethiopia.png,google_docs_pdfs_png/Ethiopia.png,jpeg_compression,Ethiopia__jpeg_compression.png,augmented_images/google/jpeg_compression/Ethiopia__jpeg_compression.png,"{""jpeg_quality"": 43}",246,244,246,244
google,google_docs_pdfs_png,Ethiopia.png,google_docs_pdfs_png/Ethiopia.png,dpi_downsampling,Ethiopia__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Ethiopia__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [59, 59]}",246,244,246,244
google,google_docs_pdfs_png,Ethiopia.png,google_docs_pdfs_png/Ethiopia.png,random_crop,Ethiopia__random_crop.png,augmented_images/google/random_crop/Ethiopia__random_crop.png,"{""top_crop_pct"": 0.0137, ""bottom_crop_pct"": 0.018, ""left_crop_pct"": 0.0292, ""right_crop_pct"": 0.0154, ""cropped_size"": [239, 233]}",246,244,246,244
google,google_docs_pdfs_png,Ethiopia.png,google_docs_pdfs_png/Ethiopia.png,bit_depth_reduction,Ethiopia__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Ethiopia__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",246,244,246,244
google,google_docs_pdfs_png,Europe.png,google_docs_pdfs_png/Europe.png,gaussian_noise,Europe__gaussian_noise.png,augmented_images/google/gaussian_noise/Europe__gaussian_noise.png,"{""sigma"": 10.7857}",241,240,241,240
google,google_docs_pdfs_png,Europe.png,google_docs_pdfs_png/Europe.png,jpeg_compression,Europe__jpeg_compression.png,augmented_images/google/jpeg_compression/Europe__jpeg_compression.png,"{""jpeg_quality"": 74}",241,240,241,240
google,google_docs_pdfs_png,Europe.png,google_docs_pdfs_png/Europe.png,dpi_downsampling,Europe__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Europe__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [58, 58]}",241,240,241,240
google,google_docs_pdfs_png,Europe.png,google_docs_pdfs_png/Europe.png,random_crop,Europe__random_crop.png,augmented_images/google/random_crop/Europe__random_crop.png,"{""top_crop_pct"": 0.026, ""bottom_crop_pct"": 0.023, ""left_crop_pct"": 0.0259, ""right_crop_pct"": 0.0123, ""cropped_size"": [229, 231]}",241,240,241,240
google,google_docs_pdfs_png,Europe.png,google_docs_pdfs_png/Europe.png,bit_depth_reduction,Europe__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Europe__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",241,240,241,240
google,google_docs_pdfs_png,Evolution.png,google_docs_pdfs_png/Evolution.png,gaussian_noise,Evolution__gaussian_noise.png,augmented_images/google/gaussian_noise/Evolution__gaussian_noise.png,"{""sigma"": 15.4425}",223,221,223,221
google,google_docs_pdfs_png,Evolution.png,google_docs_pdfs_png/Evolution.png,jpeg_compression,Evolution__jpeg_compression.png,augmented_images/google/jpeg_compression/Evolution__jpeg_compression.png,"{""jpeg_quality"": 23}",223,221,223,221
google,google_docs_pdfs_png,Evolution.png,google_docs_pdfs_png/Evolution.png,dpi_downsampling,Evolution__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Evolution__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [112, 110]}",223,221,223,221
google,google_docs_pdfs_png,Evolution.png,google_docs_pdfs_png/Evolution.png,random_crop,Evolution__random_crop.png,augmented_images/google/random_crop/Evolution__random_crop.png,"{""top_crop_pct"": 0.0121, ""bottom_crop_pct"": 0.0282, ""left_crop_pct"": 0.0197, ""right_crop_pct"": 0.0214, ""cropped_size"": [214, 212]}",223,221,223,221
google,google_docs_pdfs_png,Evolution.png,google_docs_pdfs_png/Evolution.png,bit_depth_reduction,Evolution__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Evolution__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",223,221,223,221
google,google_docs_pdfs_png,Exoplanet.png,google_docs_pdfs_png/Exoplanet.png,gaussian_noise,Exoplanet__gaussian_noise.png,augmented_images/google/gaussian_noise/Exoplanet__gaussian_noise.png,"{""sigma"": 11.5724}",229,228,229,228
google,google_docs_pdfs_png,Exoplanet.png,google_docs_pdfs_png/Exoplanet.png,jpeg_compression,Exoplanet__jpeg_compression.png,augmented_images/google/jpeg_compression/Exoplanet__jpeg_compression.png,"{""jpeg_quality"": 59}",229,228,229,228
google,google_docs_pdfs_png,Exoplanet.png,google_docs_pdfs_png/Exoplanet.png,dpi_downsampling,Exoplanet__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Exoplanet__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [55, 55]}",229,228,229,228
google,google_docs_pdfs_png,Exoplanet.png,google_docs_pdfs_png/Exoplanet.png,random_crop,Exoplanet__random_crop.png,augmented_images/google/random_crop/Exoplanet__random_crop.png,"{""top_crop_pct"": 0.0256, ""bottom_crop_pct"": 0.0222, ""left_crop_pct"": 0.0273, ""right_crop_pct"": 0.0276, ""cropped_size"": [218, 216]}",229,228,229,228
google,google_docs_pdfs_png,Exoplanet.png,google_docs_pdfs_png/Exoplanet.png,bit_depth_reduction,Exoplanet__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Exoplanet__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",229,228,229,228
google,google_docs_pdfs_png,F._Scott_Fitzgerald.png,google_docs_pdfs_png/F._Scott_Fitzgerald.png,gaussian_noise,F._Scott_Fitzgerald__gaussian_noise.png,augmented_images/google/gaussian_noise/F._Scott_Fitzgerald__gaussian_noise.png,"{""sigma"": 15.9092}",234,232,234,232
google,google_docs_pdfs_png,F._Scott_Fitzgerald.png,google_docs_pdfs_png/F._Scott_Fitzgerald.png,jpeg_compression,F._Scott_Fitzgerald__jpeg_compression.png,augmented_images/google/jpeg_compression/F._Scott_Fitzgerald__jpeg_compression.png,"{""jpeg_quality"": 77}",234,232,234,232
google,google_docs_pdfs_png,F._Scott_Fitzgerald.png,google_docs_pdfs_png/F._Scott_Fitzgerald.png,dpi_downsampling,F._Scott_Fitzgerald__dpi_downsampling.png,augmented_images/google/dpi_downsampling/F._Scott_Fitzgerald__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [117, 116]}",234,232,234,232
google,google_docs_pdfs_png,F._Scott_Fitzgerald.png,google_docs_pdfs_png/F._Scott_Fitzgerald.png,random_crop,F._Scott_Fitzgerald__random_crop.png,augmented_images/google/random_crop/F._Scott_Fitzgerald__random_crop.png,"{""top_crop_pct"": 0.0197, ""bottom_crop_pct"": 0.0198, ""left_crop_pct"": 0.0278, ""right_crop_pct"": 0.0188, ""cropped_size"": [224, 222]}",234,232,234,232
google,google_docs_pdfs_png,F._Scott_Fitzgerald.png,google_docs_pdfs_png/F._Scott_Fitzgerald.png,bit_depth_reduction,F._Scott_Fitzgerald__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/F._Scott_Fitzgerald__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",234,232,234,232
google,google_docs_pdfs_png,FIFA_World_Cup.png,google_docs_pdfs_png/FIFA_World_Cup.png,gaussian_noise,FIFA_World_Cup__gaussian_noise.png,augmented_images/google/gaussian_noise/FIFA_World_Cup__gaussian_noise.png,"{""sigma"": 5.95}",219,217,219,217
google,google_docs_pdfs_png,FIFA_World_Cup.png,google_docs_pdfs_png/FIFA_World_Cup.png,jpeg_compression,FIFA_World_Cup__jpeg_compression.png,augmented_images/google/jpeg_compression/FIFA_World_Cup__jpeg_compression.png,"{""jpeg_quality"": 61}",219,217,219,217
google,google_docs_pdfs_png,FIFA_World_Cup.png,google_docs_pdfs_png/FIFA_World_Cup.png,dpi_downsampling,FIFA_World_Cup__dpi_downsampling.png,augmented_images/google/dpi_downsampling/FIFA_World_Cup__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [53, 52]}",219,217,219,217
google,google_docs_pdfs_png,FIFA_World_Cup.png,google_docs_pdfs_png/FIFA_World_Cup.png,random_crop,FIFA_World_Cup__random_crop.png,augmented_images/google/random_crop/FIFA_World_Cup__random_crop.png,"{""top_crop_pct"": 0.0102, ""bottom_crop_pct"": 0.0274, ""left_crop_pct"": 0.0205, ""right_crop_pct"": 0.0249, ""cropped_size"": [211, 208]}",219,217,219,217
google,google_docs_pdfs_png,FIFA_World_Cup.png,google_docs_pdfs_png/FIFA_World_Cup.png,bit_depth_reduction,FIFA_World_Cup__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/FIFA_World_Cup__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",219,217,219,217
google,google_docs_pdfs_png,Fascism.png,google_docs_pdfs_png/Fascism.png,gaussian_noise,Fascism__gaussian_noise.png,augmented_images/google/gaussian_noise/Fascism__gaussian_noise.png,"{""sigma"": 15.8566}",221,219,221,219
google,google_docs_pdfs_png,Fascism.png,google_docs_pdfs_png/Fascism.png,jpeg_compression,Fascism__jpeg_compression.png,augmented_images/google/jpeg_compression/Fascism__jpeg_compression.png,"{""jpeg_quality"": 34}",221,219,221,219
google,google_docs_pdfs_png,Fascism.png,google_docs_pdfs_png/Fascism.png,dpi_downsampling,Fascism__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Fascism__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [53, 53]}",221,219,221,219
google,google_docs_pdfs_png,Fascism.png,google_docs_pdfs_png/Fascism.png,random_crop,Fascism__random_crop.png,augmented_images/google/random_crop/Fascism__random_crop.png,"{""top_crop_pct"": 0.0204, ""bottom_crop_pct"": 0.0238, ""left_crop_pct"": 0.0224, ""right_crop_pct"": 0.0187, ""cropped_size"": [211, 210]}",221,219,221,219
google,google_docs_pdfs_png,Fascism.png,google_docs_pdfs_png/Fascism.png,bit_depth_reduction,Fascism__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Fascism__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",221,219,221,219
google,google_docs_pdfs_png,Fashion.png,google_docs_pdfs_png/Fashion.png,gaussian_noise,Fashion__gaussian_noise.png,augmented_images/google/gaussian_noise/Fashion__gaussian_noise.png,"{""sigma"": 15.8998}",195,193,195,193
google,google_docs_pdfs_png,Fashion.png,google_docs_pdfs_png/Fashion.png,jpeg_compression,Fashion__jpeg_compression.png,augmented_images/google/jpeg_compression/Fashion__jpeg_compression.png,"{""jpeg_quality"": 50}",195,193,195,193
google,google_docs_pdfs_png,Fashion.png,google_docs_pdfs_png/Fashion.png,dpi_downsampling,Fashion__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Fashion__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [47, 46]}",195,193,195,193
google,google_docs_pdfs_png,Fashion.png,google_docs_pdfs_png/Fashion.png,random_crop,Fashion__random_crop.png,augmented_images/google/random_crop/Fashion__random_crop.png,"{""top_crop_pct"": 0.0233, ""bottom_crop_pct"": 0.0228, ""left_crop_pct"": 0.013, ""right_crop_pct"": 0.0265, ""cropped_size"": [186, 185]}",195,193,195,193
google,google_docs_pdfs_png,Fashion.png,google_docs_pdfs_png/Fashion.png,bit_depth_reduction,Fashion__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Fashion__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",195,193,195,193
google,google_docs_pdfs_png,Ferdinand_Magellan.png,google_docs_pdfs_png/Ferdinand_Magellan.png,gaussian_noise,Ferdinand_Magellan__gaussian_noise.png,augmented_images/google/gaussian_noise/Ferdinand_Magellan__gaussian_noise.png,"{""sigma"": 18.3809}",227,225,227,225
google,google_docs_pdfs_png,Ferdinand_Magellan.png,google_docs_pdfs_png/Ferdinand_Magellan.png,jpeg_compression,Ferdinand_Magellan__jpeg_compression.png,augmented_images/google/jpeg_compression/Ferdinand_Magellan__jpeg_compression.png,"{""jpeg_quality"": 59}",227,225,227,225
google,google_docs_pdfs_png,Ferdinand_Magellan.png,google_docs_pdfs_png/Ferdinand_Magellan.png,dpi_downsampling,Ferdinand_Magellan__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Ferdinand_Magellan__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [114, 112]}",227,225,227,225
google,google_docs_pdfs_png,Ferdinand_Magellan.png,google_docs_pdfs_png/Ferdinand_Magellan.png,random_crop,Ferdinand_Magellan__random_crop.png,augmented_images/google/random_crop/Ferdinand_Magellan__random_crop.png,"{""top_crop_pct"": 0.0102, ""bottom_crop_pct"": 0.0287, ""left_crop_pct"": 0.0201, ""right_crop_pct"": 0.0194, ""cropped_size"": [218, 216]}",227,225,227,225
google,google_docs_pdfs_png,Ferdinand_Magellan.png,google_docs_pdfs_png/Ferdinand_Magellan.png,bit_depth_reduction,Ferdinand_Magellan__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Ferdinand_Magellan__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",227,225,227,225
google,google_docs_pdfs_png,Film.png,google_docs_pdfs_png/Film.png,gaussian_noise,Film__gaussian_noise.png,augmented_images/google/gaussian_noise/Film__gaussian_noise.png,"{""sigma"": 12.4375}",198,196,198,196
google,google_docs_pdfs_png,Film.png,google_docs_pdfs_png/Film.png,jpeg_compression,Film__jpeg_compression.png,augmented_images/google/jpeg_compression/Film__jpeg_compression.png,"{""jpeg_quality"": 30}",198,196,198,196
google,google_docs_pdfs_png,Film.png,google_docs_pdfs_png/Film.png,dpi_downsampling,Film__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Film__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [99, 98]}",198,196,198,196
google,google_docs_pdfs_png,Film.png,google_docs_pdfs_png/Film.png,random_crop,Film__random_crop.png,augmented_images/google/random_crop/Film__random_crop.png,"{""top_crop_pct"": 0.025, ""bottom_crop_pct"": 0.0164, ""left_crop_pct"": 0.0166, ""right_crop_pct"": 0.0156, ""cropped_size"": [190, 190]}",198,196,198,196
google,google_docs_pdfs_png,Film.png,google_docs_pdfs_png/Film.png,bit_depth_reduction,Film__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Film__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",198,196,198,196
google,google_docs_pdfs_png,Food.png,google_docs_pdfs_png/Food.png,gaussian_noise,Food__gaussian_noise.png,augmented_images/google/gaussian_noise/Food__gaussian_noise.png,"{""sigma"": 12.6039}",203,202,203,202
google,google_docs_pdfs_png,Food.png,google_docs_pdfs_png/Food.png,jpeg_compression,Food__jpeg_compression.png,augmented_images/google/jpeg_compression/Food__jpeg_compression.png,"{""jpeg_quality"": 55}",203,202,203,202
google,google_docs_pdfs_png,Food.png,google_docs_pdfs_png/Food.png,dpi_downsampling,Food__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Food__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [49, 48]}",203,202,203,202
google,google_docs_pdfs_png,Food.png,google_docs_pdfs_png/Food.png,random_crop,Food__random_crop.png,augmented_images/google/random_crop/Food__random_crop.png,"{""top_crop_pct"": 0.0181, ""bottom_crop_pct"": 0.0147, ""left_crop_pct"": 0.0192, ""right_crop_pct"": 0.026, ""cropped_size"": [196, 193]}",203,202,203,202
google,google_docs_pdfs_png,Food.png,google_docs_pdfs_png/Food.png,bit_depth_reduction,Food__bit_depth_reduction.png,augmented_images/google/bit_depth_reduction/Food__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",203,202,203,202
google,google_docs_pdfs_png,Football.png,google_docs_pdfs_png/Football.png,gaussian_noise,Football__gaussian_noise.png,augmented_images/google/gaussian_noise/Football__gaussian_noise.png,"{""sigma"": 11.7215}",207,206,207,206
google,google_docs_pdfs_png,Football.png,google_docs_pdfs_png/Football.png,jpeg_compression,Football__jpeg_compression.png,augmented_images/google/jpeg_compression/Football__jpeg_compression.png,"{""jpeg_quality"": 74}",207,206,207,206
google,google_docs_pdfs_png,Football.png,google_docs_pdfs_png/Football.png,dpi_downsampling,Football__dpi_downsampling.png,augmented_images/google/dpi_downsampling/Football__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [50, 49]}",207,206,207,206
